"id","Max_Value"
1001,-0.131775079016501
1003,0.0915069493159634
1005,0.304447910211545
1007,1.14109942040565
1009,1.44937831175298
1011,1.22688399133703
1013,2.80040620988716
1015,0.187519040343824
1017,0.462382577447321
1019,0.60574161898399
1021,1.70577314980223
1023,2.1068521547207
1025,2.38864485393895
1027,0.461063455844962
1029,1.54834309026384
1031,-0.0797674986722302
1033,0.674776623373082
1035,5.90284318008833
1037,2.28810744171769
1039,-0.0180891550175975
1041,1.64626092727612
1043,0.761724367293302
1045,0.843446726189314
1047,1.00954313947527
1049,0.410827948580014
1051,0.624717628323671
1053,0.468921218802822
1055,0.569164387382584
1057,2.12296382175361
1059,3.54495667112156
1061,0.576597712932193
1063,7.94843299406298
1065,3.89894835998403
1067,1.98638557588665
1069,1.12979741182542
1071,1.12363818110827
1073,-0.0634836926840124
1075,5.07722247241156
1077,0.913377404335659
1079,-0.177811699392623
1081,0.804882936841229
1083,1.01933874590807
1085,6.47398149821537
1087,4.65505868048323
1089,0.14863797404427
1091,3.3409143611519
1093,0.294521189913251
1095,0.343085588541456
1097,0.0834193512263726
1099,3.81119284057712
1101,0.402580291862891
1103,0.452571241846337
1105,4.18402602436706
1107,1.1382138946115
1109,1.23716641051167
1111,1.40458548079793
1113,0.95095010113801
1115,0.647492745872568
1117,0.0726534726808084
1119,5.53396932784866
1121,1.30464893406561
1123,0.63717916930948
1125,0.50623332464581
1127,0.464377003194254
1129,0.595516890636913
1131,6.54660661084122
1133,0.736408800940561
2013,1.26549830760169
2016,3.02355478461037
2020,0.0184839261255445
2050,5.44103453997734
2060,-0.177811699392623
2068,-0.177811699392623
2070,3.34930430067039
2090,0.292108004584971
2100,4.88413610403076
2110,0.0750484377000792
2122,1.93349055641208
2130,1.21562852608488
2150,1.53621718043152
2164,22.8265132496198
2170,1.23501352231206
2180,2.73934053074043
2185,2.78692508279087
2188,3.81212140854408
2201,2.64181502833679
2220,3.15779657725348
2232,3.10862125629471
2240,2.17717606432857
2261,1.92513067571169
2270,6.8361252478694
2280,2.26406376840588
2282,-0.177811699392623
2290,9.06681181185592
4001,0.867511326230013
4003,0.29680853956542
4005,0.309416452021055
4007,1.12603654397837
4009,-0.037283362040631
4011,3.36576479649641
4012,1.49058128192803
4013,-0.177811699392623
4015,-0.0602816300906992
4017,0.913715693373506
4019,-0.0488334268132931
4021,0.253676270894041
4023,0.466377618763575
4025,0.0115787701079675
4027,0.402380758731618
5001,1.19584691341545
5003,3.13123556219011
5005,0.130737157361636
5007,0.0212831824557038
5009,0.136277819250929
5011,0.857975472367872
5013,2.1771267906719
5015,2.51913968508882
5017,6.66902590887716
5019,0.890119246651293
5021,1.39441980135128
5023,0.270849103081038
5025,1.17449121928684
5027,0.0158803543890047
5029,0.78250686810136
5031,0.228787722385792
5033,0.546535219421343
5035,1.03489954604073
5037,1.10589191719135
5039,3.08454769474714
5041,4.79318026630019
5043,1.36951277872095
5045,0.358336044331111
5047,0.984432438143135
5049,0.562588346931987
5051,0.192950242804555
5053,0.855575427097503
5055,2.13879445423754
5057,1.13208359336441
5059,0.12244848295928
5061,2.32413298211729
5063,-0.0457148309698603
5065,1.7179104952321
5067,0.267735392795267
5069,1.01281549659505
5071,0.144286891552143
5073,3.84375078877181
5075,2.67707876466294
5077,2.4169130546415
5079,3.27804864675604
5081,2.76638777674868
5083,0.966593540488022
5085,0.311820690732271
5087,6.08365989160626
5089,1.06493525312132
5091,-0.0273558988569794
5093,3.12746962999635
5095,2.09006183527379
5097,1.54676362447524
5099,2.49112576062917
5101,1.89475891536685
5103,-0.177811699392623
5105,2.21986305435453
5107,1.48602186482191
5109,2.48389146549342
5111,1.39586295034285
5113,3.19515659048972
5115,1.63575560808203
5117,1.30574397507323
5119,0.100517268502974
5121,1.12930148211213
5123,4.46618355589196
5125,0.22625807217363
5127,1.20316777223291
5129,3.87149309250813
5131,0.402390605923124
5133,2.17884713405531
5135,0.986726396054378
5137,0.00109742970353182
5139,0.906915491494044
5141,1.47324463459823
5143,0.053478360968613
5145,0.627576706448794
5147,1.93887080416061
5149,0.954190107665045
6001,-0.0688234376872899
6003,2.65496029847719
6005,0.062534715865473
6007,-0.109153112077714
6009,-0.0643929852528904
6011,0.762089734694218
6013,0.07066830659559
6015,-0.177811699392623
6017,0.108832063760592
6019,0.0318717327413161
6021,0.510627854099682
6023,0.119170593549698
6025,0.689160533451188
6027,0.756354243705195
6029,-0.0342922255319011
6031,0.741106767852529
6033,-0.177811699392623
6035,-0.177811699392623
6037,-0.174796634960844
6039,0.618766421003812
6041,-0.0236060590342626
6043,-0.0805717625475255
6045,0.28738729548655
6047,0.226769233270649
6049,0.504031926804472
6051,0.614891350954343
6053,0.186462938850931
6055,-0.177811699392623
6057,-0.177811699392623
6059,-0.167786473332031
6061,-0.16130396095999
6063,0.562795244515431
6065,-0.157097718937027
6067,-0.10873532655575
6069,0.267661963074048
6071,-0.137959904314054
6073,-0.165557469836423
6075,0.336189893156264
6077,0.203716967862187
6079,-0.115573424320367
6081,0.00696458117926463
6083,0.174550936776917
6085,-0.177811699392623
6087,0.291775167953973
6089,-0.0464891461184858
6091,1.40347234514267
6093,0.202841192422328
6095,0.160206264700403
6097,0.00906953881991638
6099,-0.0585261550334251
6101,0.0875511570939622
6103,0.980205064675681
6105,-0.0326016844823197
6107,-0.0218622291761857
6109,-0.177811699392623
6111,-0.091090051479663
6113,-0.031223476935711
6115,0.954005798221205
8001,-0.0278159690930234
8003,6.7414190510901
8005,0.0988401551559896
8007,0.99176411933356
8009,2.50743786368636
8011,1.92602888785801
8013,0.0104230825834111
8014,-0.177811699392623
8015,0.769583897363925
8017,2.62679617003372
8019,2.79941625173204
8021,6.98315699468285
8023,11.6733525908863
8025,1.86440641775454
8027,0.825410207017381
8029,0.474309242325171
8031,0.0750274467688414
8033,3.01083722960475
8035,-0.0235652515679073
8037,0.0493799796850254
8039,0.612729843203948
8041,-0.0587824429530498
8043,0.223476526158694
8045,1.42557838375138
8047,9.48866588438787
8049,0.146822391003697
8051,1.1021565261232
8053,-0.177811699392623
8055,1.14317328712165
8057,3.74308530600503
8059,-0.147159263407062
8061,1.86703805776178
8063,5.28725120914929
8065,5.9581153962616
8067,-0.0430622401233482
8069,-0.155099063768733
8071,1.38468820607464
8073,0.380303985736266
8075,3.24745270524839
8077,0.206560686417323
8079,4.59263716194902
8081,2.07412835324584
8083,2.65847905818161
8085,0.0772563072674491
8087,0.647808934787282
8089,1.07814989782733
8091,1.74746120821802
8093,0.324037538068531
8095,0.956448566419411
8097,1.19777694863266
8099,2.36776746343513
8101,0.42104767050189
8103,2.88675574618853
8105,3.11881716417891
8107,0.570937860050699
8109,1.10887656170836
8111,-0.177811699392623
8113,2.18865129477111
8115,2.41485023938383
8117,1.0426095863095
8119,0.714320797198665
8121,3.10562795518099
8123,0.116067602450561
8125,0.948219906318305
9001,-0.137993010635858
9003,-0.0378288195772744
9005,0.205736593533775
9007,-0.177811699392623
9009,-0.0646050858618051
9011,-0.100577866159556
9013,0.154074779459574
9015,-0.177811699392623
10001,0.78790454770895
10003,0.0398392154771895
10005,0.491072911644354
11001,0.212321965537729
12001,0.450490876900853
12003,3.1780796634125
12005,0.483211038551608
12007,3.33791207333548
12009,0.0251849127996897
12011,-0.122201321440774
12013,0.350962782646939
12015,0.157713434672902
12017,-0.177811699392623
12019,0.219801897988673
12021,0.163438326641037
12023,0.804508792474651
12027,0.752869739173052
12029,1.35792614920716
12031,-0.0527676464322785
12033,0.0397271120306098
12035,-0.177811699392623
12037,0.869307481222715
12039,1.79604388652402
12041,1.37180213626392
12043,3.44578567981672
12045,3.46622160186324
12047,1.96451092703403
12049,3.77673722168929
12051,2.01810554555668
12053,0.38429834297829
12055,0.575043221072919
12057,-0.0825577491923264
12059,2.81151217002353
12061,0.148319661319801
12063,0.0588507963484279
12065,2.92323356823925
12067,0.650094248733507
12069,-0.0048019509618533
12071,0.099958012980705
12073,0.289749752288463
12075,-0.00193070760882702
12077,0.942390227369371
12079,1.54813147124724
12081,0.0174826153116033
12083,0.0845394571136283
12085,0.593987440559041
12086,-0.13998856709796
12087,1.19579912347462
12089,0.701263221716255
12091,0.0524022533523295
12093,0.686867960686256
12095,-0.107535045314682
12097,0.228014325406889
12099,-0.0857152399659688
12101,-0.177811699392623
12103,-0.0906579561269009
12105,-0.0619406110777943
12107,0.698968178628685
12109,-0.177811699392623
12111,0.456339873424279
12113,0.129251892869822
12115,-0.0305896057925644
12117,0.0384945065573928
12119,0.662314428082106
12121,2.12998671776571
12123,4.09683269969549
12125,35.1686157759158
12127,-0.0800068496175604
12129,2.22094177749882
12131,-0.0437876612748002
12133,1.99371901656571
13001,7.70484925007006
13003,1.54866252040778
13005,1.1808404746154
13007,3.10304385132653
13009,1.85539939234052
13011,0.762877437279284
13013,0.448307231156274
13015,0.245178797392177
13017,5.03340286111676
13019,1.30487813855282
13021,0.955524349754792
13023,0.930865617279695
13025,1.61280082515463
13027,1.65694651003495
13029,1.18626152457043
13031,1.24811523767956
13033,4.15197506049018
13035,3.80779402162933
13037,9.3527617838819
13039,-0.177811699392623
13043,1.85553281563816
13045,0.260856851946084
13047,0.989203797591613
13049,6.76289666143312
13051,0.799002225486605
13053,2.25705181072726
13055,2.37677200273941
13057,0.0498540545496144
13059,0.934928778993562
13061,3.82507925647404
13063,0.341313578747242
13065,1.48072825387503
13067,0.00421598652065231
13069,1.73924684803149
13071,1.25467843607772
13073,0.592549626922455
13075,3.29992170168983
13077,0.33471628616539
13079,1.77424668857633
13081,2.96027874232884
13083,0.981456003186476
13085,0.933187655260465
13087,1.39232408675546
13089,0.135063877240456
13091,1.50563098037934
13093,1.29781111115294
13095,0.522641786431143
13097,0.776308042515023
13099,4.84648721437723
13101,0.898779135609217
13103,0.0375317796420392
13105,2.79551025789591
13107,4.60723953504075
13109,6.89039267624091
13111,2.91059794636525
13113,0.253219552314708
13115,0.302268575924556
13117,0.312237385351467
13119,1.7615270622505
13121,0.105569054245163
13123,2.85753982926816
13125,2.59728055047962
13127,1.55615076956533
13129,1.10705910824458
13131,2.87562916194203
13133,3.65001856277963
13135,0.012779351887315
13137,1.51342653464317
13139,0.824949703604766
13141,1.00593166267742
13143,0.321055831036474
13145,0.0954735683096159
13147,0.720254745290441
13149,4.94920180792285
13151,0.594280428936104
13153,0.864866675793494
13155,3.2174606018818
13157,0.933077452940634
13159,0.849122417465752
13161,4.4015809911713
13163,6.60596132897215
13165,4.96987370878539
13167,1.35786338910724
13169,0.748022153659494
13171,0.6609710569789
13173,1.23543404942655
13175,1.12115701135209
13177,0.194792160274751
13179,2.55965660100633
13181,1.94297437386012
13183,2.70519443794365
13185,1.37459557114536
13187,0.623038759846242
13189,4.05872738901914
13191,4.4233235901855
13193,2.43748962780917
13195,0.545315911899636
13197,8.9198434673264
13199,2.89617148743327
13201,1.58646468258441
13205,2.500928895573
13207,0.705063130271516
13209,1.25236419892761
13211,2.21977212175153
13213,-0.0991436975932018
13215,0.430488384189676
13217,0.402053179827333
13219,2.24934855455355
13221,1.66300965887421
13223,0.462655360705302
13225,3.51243163102008
13227,2.69079480749363
13229,1.08811487733361
13231,0.365751076014458
13233,1.2976497192775
13235,3.51401501750054
13237,1.78612629399691
13239,4.21690715300279
13241,1.22552961321899
13243,5.96913028801994
13245,0.328837596283354
13247,0.813796333478243
13249,2.73488824640489
13251,2.15189126511734
13253,5.66664690819279
13255,2.12642343693302
13257,0.382163589450908
13259,2.15376692650339
13261,0.0800463740540008
13263,3.99622105823684
13265,4.38757749886875
13267,3.43586597063051
13269,2.44962555174359
13271,2.77129291786759
13273,5.55468470879212
13275,1.54073890924041
13277,0.997138798401564
13279,1.57953066536936
13281,1.09585820466368
13283,8.69412589436538
13285,2.02230523801451
13287,3.30030810363211
13289,1.31286661470911
13291,0.628450521874446
13293,1.0126831528006
13295,1.15961595353959
13297,0.788887412919085
13299,1.6460258368239
13301,1.81551958385014
13303,3.89012892187656
13305,1.19390110338727
13307,4.20429487903917
13309,1.47306854787722
13311,3.0024796827235
13313,1.03393189847257
13315,8.75302799122109
13317,3.25982019717319
13319,3.36624003504381
13321,2.54596510414656
15001,-0.0699191087045615
15003,-0.177811699392623
15005,-0.177811699392623
15007,-0.177811699392623
15009,-0.11676207007651
16001,-0.101363226584481
16003,1.34246886961552
16005,0.60818445613366
16007,8.09093684215432
16009,0.874314188953577
16011,0.341736670840905
16013,1.34445070744717
16015,1.16084202668269
16017,-0.110899422616915
16019,0.622774487193729
16021,1.52590418572627
16023,1.57223689323911
16025,1.68815151905698
16027,1.05475129269293
16029,3.93105061192517
16031,4.43349818655785
16033,3.06300434401905
16035,1.91731025121327
16037,0.997301523660465
16039,3.9405955866056
16041,7.44168551983485
16043,1.62549049286767
16045,0.590843771826208
16047,1.85289078848444
16049,1.62901063138612
16051,2.95833369936467
16053,2.99595925443508
16055,0.166310356493747
16057,-0.0953108100148607
16059,2.21849829641782
16061,1.24002683650259
16063,0.718128181747429
16065,3.71039313159611
16067,4.45726617773497
16069,0.203624673185018
16071,0.696588057491085
16073,0.872904028192058
16075,2.19466651074157
16077,2.76166450869103
16079,1.80415376367592
16081,2.71732537313869
16083,0.691433795589088
16085,2.98993637607488
16087,0.26248261118147
17001,0.911066558636594
17003,3.17993858796784
17005,0.98342485688921
17007,-0.177811699392623
17009,1.49683759435606
17011,-0.0308118932187881
17013,0.924734864821004
17015,0.603471340289188
17017,0.503926404114794
17019,0.614264911480485
17021,0.114797217093463
17023,1.03575735596022
17025,0.845701749714009
17027,-0.092207785414246
17029,1.38070279757896
17031,-0.177811699392623
17033,0.380588999308347
17035,1.1155022316852
17037,0.344626547073803
17039,0.579903687398625
17041,0.575184694674923
17043,-0.100179647977583
17045,0.578078043824059
17047,0.41460567404524
17049,1.98857657823601
17051,0.630148707333772
17053,-0.0496576278787099
17055,1.40394832797473
17057,-0.17256458433298
17059,2.22280978183969
17061,0.80348486272949
17063,-0.177811699392623
17065,1.6340329324052
17067,0.295664216100197
17069,2.27767460400628
17071,2.19705130472039
17073,1.69701774279688
17075,0.0396550867993324
17077,-0.177811699392623
17079,0.390602663134347
17081,-0.15925535481872
17083,0.823007227743687
17085,0.567020828555043
17087,0.559246240487483
17089,0.0491970036142501
17091,0.470058216929398
17093,0.651915324648071
17095,1.13367159318753
17097,-0.106992132718088
17099,0.461176151196872
17101,1.14397844945497
17103,0.0736917689053681
17105,0.921693291032222
17107,-0.0828233000083797
17109,0.023804016214482
17111,-0.021401321792106
17113,0.0953325474227949
17115,0.645348823955595
17117,-0.177811699392623
17119,0.162926925984388
17121,-0.117975946755364
17123,0.650944590681953
17125,1.11937351087977
17127,0.13987554037295
17129,0.0692426734094245
17131,-0.177811699392623
17133,-0.177811699392623
17135,0.25229324983476
17137,-0.0606949358560781
17139,0.548792973389794
17141,0.284429417540627
17143,0.318743148756178
17145,0.135994604369241
17147,-0.177811699392623
17149,0.951819510133957
17151,4.00210923784206
17153,2.10636900045275
17155,1.4268204122661
17157,1.86479955378428
17159,-0.177811699392623
17161,0.23546612779751
17163,0.275384007923055
17165,-0.177811699392623
17167,0.396351778674225
17169,3.07479924338723
17171,0.756305559528221
17173,0.550515210785675
17175,0.668335035536072
17177,-0.153193539409871
17179,0.322572175245866
17181,-0.177811699392623
17183,0.556877055463649
17185,0.0496960058414474
17187,0.439435885905597
17189,1.92401726922277
17191,0.481847342803533
17193,1.20832217566175
17195,-0.177811699392623
17197,-0.079132052890026
17199,1.12459659532777
17201,0.181507452385851
17203,-0.177811699392623
18001,2.73440595079542
18003,0.337675978642384
18005,0.465351231152025
18007,1.18080586996496
18009,0.0253040047538746
18011,1.43601665358299
18013,0.587735925313674
18015,1.33226118174658
18017,1.86602770235872
18019,0.308131143660198
18021,-0.177811699392623
18023,2.56212511599995
18025,1.30574397507323
18027,0.0848036464559863
18029,1.57619729911549
18031,2.89658839592502
18033,0.691234612969929
18035,0.265143674586276
18037,-0.0318649978527547
18039,0.042624653977325
18041,0.113451470390584
18043,-0.177811699392623
18045,0.934086112596089
18047,3.40811765728693
18049,2.68046313955396
18051,-0.00408377400954005
18053,0.704412154202694
18055,-0.177811699392623
18057,-0.0224923288714652
18059,-0.17543777536835
18061,0.040233667421402
18063,0.336840240140636
18065,-0.177811699392623
18067,0.455366220725821
18069,-0.132163628078647
18071,-0.0768921285971888
18073,-0.177811699392623
18075,4.93167528603773
18077,-0.0671332777771105
18079,0.170835572319552
18081,0.0911785488404635
18083,-0.100485068590752
18085,0.715506640692324
18087,1.98387041215015
18089,0.588088502802927
18091,0.228787999535872
18093,2.14764913657596
18095,0.204047532684496
18097,0.129343899016038
18099,-0.0650723827115624
18101,0.720277704185193
18103,-0.177811699392623
18105,0.286048413575849
18107,0.0329011017361249
18109,0.772711904925802
18111,1.74448092463869
18113,1.42540384848131
18115,0.721336014756423
18117,0.869401114682475
18119,0.499368505191154
18121,3.08012507658422
18123,3.10410231394003
18125,0.790346136932936
18127,0.0884784314199979
18129,0.115871945519795
18131,2.13617123685182
18133,0.0170631947977772
18135,0.119720439769068
18137,0.188074436096257
18139,0.983834606684242
18141,0.41198116781635
18143,2.01785069317239
18145,2.57825524684747
18147,1.11394180553336
18149,2.89098531837964
18151,-0.0467785121207549
18153,4.40611106244316
18155,2.36292749038829
18157,0.0820998665004714
18159,0.275185614064908
18161,1.31328201188908
18163,0.00566529191398398
18165,0.871567230962417
18167,0.131541960318612
18169,3.18286699405667
18171,2.95393681543939
18173,-0.177811699392623
18175,0.370715572321898
18177,0.782646999613573
18179,0.248408585970511
18181,-0.177811699392623
18183,-0.177811699392623
19001,1.17276568950244
19003,3.94620683575501
19005,0.534665986554426
19007,0.340395090940849
19009,0.343431825326849
19011,0.1592842471378
19013,-0.177811699392623
19015,0.264004312822524
19017,0.197840928689775
19019,5.51329138116312
19021,-0.177811699392623
19023,0.928713688159872
19025,0.713642305264412
19027,0.945599001612468
19029,1.37300231567777
19031,0.957139183917241
19033,-0.177811699392623
19035,-0.0454063887559489
19037,1.93628269926486
19039,1.29630671084716
19041,0.326559323453433
19043,1.07941729248
19045,-0.177811699392623
19047,0.252189951172521
19049,-0.177811699392623
19051,1.10988874814253
19053,1.07712473247442
19055,0.742377824990859
19057,0.0614956855429868
19059,0.336903356236472
19061,0.526029211582728
19063,0.510872867057169
19065,-0.177811699392623
19067,0.307998117268723
19069,1.50462138109106
19071,0.975301245513359
19073,1.65899399050866
19075,1.65519078739826
19077,1.58214669486867
19079,-0.0674580012814209
19081,1.21863634876207
19083,-0.177811699392623
19085,1.27460774021963
19087,-0.177811699392623
19089,1.19674707980576
19091,3.55586111177398
19093,0.992011142885605
19095,0.605593104568575
19097,0.701078334527644
19099,-0.177811699392623
19101,1.00656869319123
19103,-0.177811699392623
19105,0.918049366808376
19107,0.179001077344464
19109,1.33637393094904
19111,-0.0482156483034617
19113,-0.0802919648308838
19115,2.91571506596012
19117,1.98489636904575
19119,1.11643253836197
19121,1.8786424897769
19123,-0.177811699392623
19125,-0.177811699392623
19127,-0.177811699392623
19129,0.173652455302543
19131,1.9329020335421
19133,1.2287414048854
19135,3.04987394067015
19137,0.955482272708242
19139,-0.177811699392623
19141,1.08131983227697
19143,2.71108614490921
19145,4.07637367951522
19147,0.599681473834791
19149,0.719885758614542
19151,1.73365696622325
19153,-0.0366409147391628
19155,0.342868605843614
19157,0.471964000635433
19159,0.737155299567413
19161,1.05001278885581
19163,-0.061424141566037
19165,0.903716257601925
19167,0.0131320611795677
19169,-0.177811699392623
19171,0.350141018242344
19173,1.16152425506219
19175,1.7835525625427
19177,1.24382333361114
19179,0.171623480052647
19181,0.0921181804633084
19183,3.26307081761183
19185,4.39993185786732
19187,-0.171678541014026
19189,0.124186382666129
19191,0.852890176287998
19193,0.161021778614708
19195,3.24299097837553
19197,0.707343286391429
20001,2.21224465905057
20003,1.97363231523715
20005,0.323617129069408
20007,0.554413482948495
20009,-0.177811699392623
20011,1.56673964565542
20013,0.927516361322736
20015,0.78199641517594
20017,1.91840609080493
20019,1.10004266906138
20021,0.825440377577673
20023,1.93376915685335
20025,2.41664197494861
20027,2.28469312625638
20029,1.44527289676671
20031,1.54035075805279
20033,3.14579982528346
20035,1.23150593275529
20037,0.639590012832117
20039,5.45216221568693
20041,0.820808497910523
20043,3.05849217917277
20045,0.336087157461528
20047,4.87410451669112
20049,1.67207818037138
20051,0.117813062546123
20053,2.29135978831519
20055,1.46585539522512
20057,4.75571289619076
20059,2.2562677450489
20061,2.16895260397144
20063,1.85147533305714
20065,2.1538884694386
20067,2.1874181399181
20069,1.84271276435648
20071,1.66551698553358
20073,1.91348799386739
20075,2.2702702473527
20077,1.35013624327832
20079,-0.177811699392623
20081,1.2883664657477
20083,2.93380987487041
20085,0.430593371779869
20087,1.1409570862322
20089,1.6165380918196
20091,-0.177811699392623
20093,3.13919085151429
20095,2.42084885390471
20097,1.74527722768308
20099,0.721649597927585
20101,3.43493593684699
20103,0.802134000925524
20105,2.14565028959555
20107,1.41493157451718
20109,1.91658807372261
20111,0.00100536290842337
20113,0.146102613432866
20115,0.383230590830829
20117,0.71805782685283
20119,0.883976323748023
20121,0.357895321561679
20123,0.36159515420665
20125,1.45824183837157
20127,0.478934406140072
20129,2.12247197309591
20131,1.55996997603397
20133,1.4014894225196
20135,1.71986653336043
20137,2.62543606155636
20139,1.38403805286479
20141,1.49289021946901
20143,0.533732466238189
20145,0.285196367843341
20147,2.2573643617169
20149,4.11425682053717
20151,2.29678891686778
20153,2.09193104009202
20155,0.758754934486712
20157,1.94960661144802
20159,0.954200916621414
20161,0.943253890744481
20163,0.724893087394101
20165,1.65552397265187
20167,3.19371886276736
20169,0.94906744043092
20171,0.605006310358079
20173,0.0417560706379032
20175,4.4192772465595
20177,0.483791810288106
20179,2.1204525755695
20181,0.844688047495497
20183,1.15877006346969
20185,0.788740257724388
20187,2.45674826595963
20189,1.85860406531987
20191,0.444550702095182
20193,2.97555441815671
20195,1.69175264958217
20197,2.60681403071699
20199,3.37749381642198
20201,2.29927541488306
20203,3.01184328420313
20205,0.916907004715777
20207,3.03931716762948
20209,1.17588856613885
21001,5.8103400811191
21003,1.71490158159544
21005,0.812497843762339
21007,1.64020743086642
21009,-0.0432459264662415
21011,0.39544909875673
21013,-0.177811699392623
21015,0.198705650784487
21017,1.18243456501357
21019,1.73918213388978
21021,-0.177811699392623
21023,1.68903180818049
21025,1.53677972211212
21027,1.07931559923159
21029,0.895788031523318
21031,1.72114086526381
21033,1.47809358261249
21035,0.115735389744251
21037,0.781015419339796
21039,3.05855280609243
21041,2.41325118303529
21043,0.689143886129786
21045,1.19388824724237
21047,0.943158660045778
21049,0.0474697378583045
21051,2.40657336446321
21053,1.8821317697388
21055,0.769877426618169
21057,2.33118731363243
21059,0.446648002333257
21061,0.122554024701259
21063,3.87649506961658
21065,1.36774147224337
21067,-0.0875601038883584
21069,1.47211338085545
21071,0.0491002093571279
21073,1.17185061126729
21075,1.50896471297292
21077,1.67775248443219
21079,0.494638347754649
21081,3.40972413414763
21083,0.0604059638167157
21085,0.641953566149666
21087,1.46583850695656
21089,-0.177811699392623
21091,0.364487777538552
21093,0.35014411119533
21095,-0.177811699392623
21097,1.03685221060276
21099,1.34042626844471
21101,1.19619729095545
21103,0.616116309624489
21105,2.73884903192027
21107,-0.116928115495283
21109,3.77108118047466
21111,-0.0580458897193071
21113,-0.0625405524913254
21115,3.01013578731335
21117,0.112584656166618
21119,1.23841632897969
21121,-0.0287653549919028
21123,0.112194034882182
21125,0.424162311812541
21127,0.917176510411962
21129,3.27160232925945
